Id,Label
5795,0
5796,0
5797,0
5798,1
5799,7
5800,7
5801,5
5802,4
5803,3
5804,7
5805,4
5806,8
5807,4
5808,2
5809,7
5810,7
5811,6
5812,4
5813,4
5814,4
5815,7
5816,8
5817,3
5818,1
5819,1
5820,9
5821,5
5822,4
5823,0
5824,5
5825,5
5826,5
5827,0
5828,0
5829,2
5830,7
5831,7
5832,8
5833,6
5834,1
5835,5
5836,8
5837,1
5838,5
5839,4
5840,5
5841,4
5842,0
5843,4
5844,8
5845,3
5846,8
5847,0
5848,7
5849,2
5850,4
5851,9
5852,1
5853,0
5854,2
5855,2
5856,2
5857,2
5858,3
5859,5
5860,9
5861,6
5862,4
5863,2
5864,2
5865,0
5866,1
5867,2
5868,8
5869,7
5870,0
5871,4
5872,4
5873,6
5874,3
5875,3
5876,0
5877,1
5878,3
5879,1
5880,7
5881,7
5882,8
5883,1
5884,7
5885,0
5886,0
5887,4
5888,8
5889,5
5890,0
5891,7
5892,9
5893,0
5894,7
5895,6
5896,3
5897,9
5898,4
5899,8
5900,3
5901,6
5902,1
5903,4
5904,4
5905,7
5906,6
5907,1
5908,5
5909,5
5910,3
5911,5
5912,7
5913,3
5914,3
5915,2
5916,0
5917,7
5918,7
5919,2
5920,4
5921,6
5922,7
5923,7
5924,3
5925,1
5926,5
5927,8
5928,2
5929,2
5930,5
5931,2
5932,7
5933,0
5934,3
5935,0
5936,0
5937,6
5938,1
5939,2
5940,2
5941,4
5942,7
5943,1
5944,7
5945,0
5946,1
5947,8
5948,0
5949,4
5950,2
5951,3
5952,5
5953,7
5954,8
5955,8
5956,3
5957,3
5958,2
5959,1
5960,1
5961,4
5962,0
5963,3
5964,5
5965,7
5966,2
5967,2
5968,3
5969,8
5970,8
5971,7
5972,8
5973,1
5974,7
5975,1
5976,6
5977,0
5978,6
5979,6
5980,5
5981,3
5982,5
5983,8
5984,1
5985,3
5986,2
5987,6
5988,5
5989,1
5990,3
5991,6
5992,1
5993,5
5994,8
5995,2
5996,3
5997,8
5998,7
5999,4
6000,9
6001,4
6002,1
6003,5
6004,1
6005,3
6006,7
6007,5
6008,4
6009,5
6010,7
6011,8
6012,8
6013,3
6014,5
6015,2
6016,5
6017,4
6018,6
6019,2
6020,3
6021,1
6022,4
6023,3
6024,4
6025,8
6026,2
6027,1
6028,1
6029,0
6030,3
6031,0
6032,6
6033,6
6034,9
6035,8
6036,5
6037,5
6038,4
6039,0
6040,6
6041,2
6042,8
6043,7
6044,1
6045,5
6046,8
6047,5
6048,1
6049,4
6050,6
6051,8
6052,8
6053,2
6054,2
6055,1
6056,1
6057,9
6058,1
6059,8
6060,3
6061,5
6062,7
6063,2
6064,2
6065,0
6066,0
6067,5
6068,8
6069,2
6070,3
6071,7
6072,2
6073,3
6074,3
6075,0
6076,0
6077,5
6078,5
6079,9
6080,8
6081,6
6082,5
6083,3
6084,9
6085,6
6086,6
6087,0
6088,7
6089,3
6090,4
6091,8
6092,3
6093,5
6094,3
6095,8
6096,1
6097,0
6098,8
6099,2
6100,1
6101,0
6102,0
6103,4
6104,7
6105,9
6106,4
6107,2
6108,7
6109,7
6110,1
6111,5
6112,7
6113,5
6114,1
6115,2
6116,4
6117,6
6118,8
6119,5
6120,4
6121,6
6122,2
6123,1
6124,5
6125,2
6126,1
6127,8
6128,3
6129,5
6130,2
6131,0
6132,3
6133,4
6134,0
6135,3
6136,3
6137,9
6138,6
6139,1
6140,3
6141,2
6142,0
6143,5
6144,7
6145,8
6146,1
6147,4
6148,6
6149,4
6150,7
6151,4
6152,2
6153,3
6154,2
6155,0
6156,7
6157,1
6158,3
6159,0
6160,4
6161,3
6162,9
6163,6
6164,7
6165,2
6166,3
6167,0
6168,4
6169,1
6170,7
6171,3
6172,3
6173,6
6174,8
6175,2
6176,8
6177,8
6178,7
6179,0
6180,5
6181,6
6182,5
6183,9
6184,9
6185,6
6186,5
6187,6
6188,3
6189,1
6190,2
6191,2
6192,5
6193,7
6194,7
6195,2
6196,7
6197,5
6198,6
6199,8
6200,1
6201,3
6202,7
6203,4
6204,1
6205,2
6206,5
6207,1
6208,6
6209,8
6210,2
6211,0
6212,5
6213,0
6214,1
6215,9
6216,1
6217,0
6218,2
6219,6
6220,8
6221,2
6222,1
6223,7
6224,0
6225,2
6226,7
6227,3
6228,1
6229,2
6230,3
6231,5
6232,4
6233,3
6234,7
6235,2
6236,6
6237,0
6238,8
6239,2
6240,9
6241,8
6242,6
6243,7
6244,8
6245,1
6246,7
6247,2
6248,8
6249,3
6250,3
6251,6
6252,2
6253,7
6254,8
6255,1
6256,1
6257,6
6258,9
6259,6
6260,9
6261,6
6262,5
6263,5
6264,1
6265,1
6266,4
6267,8
6268,3
6269,0
6270,1
6271,0
6272,8
6273,0
6274,6
6275,6
6276,4
6277,7
6278,5
6279,3
6280,7
6281,0
6282,9
6283,6
6284,8
6285,0
6286,2
6287,2
6288,3
6289,7
6290,4
6291,1
6292,1
6293,1
6294,4
6295,4
6296,8
6297,1
6298,8
6299,1
6300,4
6301,8
6302,7
6303,1
6304,7
6305,0
6306,7
6307,7
6308,1
6309,3
6310,5
6311,0
6312,7
6313,1
6314,7
6315,7
6316,3
6317,4
6318,4
6319,8
6320,1
6321,8
6322,9
6323,2
6324,1
6325,0
6326,9
6327,6
6328,7
6329,8
6330,0
6331,7
6332,0
6333,1
6334,3
6335,0
6336,4
6337,9
6338,2
6339,5
6340,6
6341,0
6342,8
6343,6
6344,3
6345,8
6346,7
6347,6
6348,0
6349,1
6350,5
6351,7
6352,1
6353,7
6354,4
6355,1
6356,4
6357,1
6358,3
6359,7
6360,4
6361,8
6362,9
6363,4
6364,9
6365,6
6366,6
6367,1
6368,2
6369,9
6370,9
6371,3
6372,2
6373,8
6374,6
6375,6
6376,1
6377,5
6378,5
6379,0
6380,1
6381,2
6382,1
6383,9
6384,0
6385,2
6386,1
6387,8
6388,2
6389,6
6390,4
6391,2
6392,1
6393,6
6394,8
6395,2
6396,0
6397,2
6398,2
6399,0
6400,3
6401,7
6402,4
6403,1
6404,2
6405,8
6406,4
6407,2
6408,1
6409,4
6410,6
6411,1
6412,5
6413,1
6414,1
6415,2
6416,5
6417,2
6418,6
6419,7
6420,2
6421,0
6422,0
6423,6
6424,5
6425,0
6426,8
6427,3
6428,0
6429,5
6430,8
6431,8
6432,3
6433,4
6434,9
6435,4
6436,2
6437,6
6438,1
6439,1
6440,1
6441,4
6442,2
6443,7
6444,5
6445,1
6446,5
6447,5
6448,2
6449,3
6450,0
6451,7
6452,4
6453,7
6454,0
6455,2
6456,4
6457,7
6458,1
6459,7
6460,7
6461,6
6462,0
6463,6
6464,7
6465,1
6466,8
6467,7
6468,6
6469,1
6470,1
6471,2
6472,2
6473,1
6474,3
6475,3
6476,9
6477,1
6478,6
6479,0
6480,0
6481,7
6482,8
6483,6
6484,7
6485,4
6486,2
6487,3
6488,4
6489,7
6490,7
6491,7
6492,7
6493,0
6494,9
6495,2
6496,9
6497,6
6498,3
6499,2
6500,8
6501,6
6502,0
6503,7
6504,7
6505,2
6506,6
6507,9
6508,4
6509,2
6510,3
6511,5
6512,4
6513,4
6514,8
6515,1
6516,4
6517,7
6518,7
6519,2
6520,9
6521,0
6522,2
6523,3
6524,2
6525,7
6526,5
6527,0
6528,2
6529,3
6530,2
6531,2
6532,5
6533,9
6534,6
6535,9
6536,5
6537,6
6538,8
6539,2
6540,0
6541,1
6542,4
6543,1
6544,5
6545,7
6546,0
6547,0
6548,5
6549,7
6550,2
6551,8
6552,3
6553,2
6554,0
6555,6
6556,7
6557,9
6558,1
6559,9
6560,7
6561,5
6562,0
6563,7
6564,0
6565,1
6566,9
6567,9
6568,2
6569,2
6570,5
6571,3
6572,5
6573,0
6574,5
6575,5
6576,3
6577,0
6578,4
6579,4
6580,0
6581,4
6582,4
6583,0
6584,6
6585,6
6586,7
6587,8
6588,6
6589,4
6590,4
6591,2
6592,6
6593,7
6594,5
6595,8
6596,4
6597,0
6598,9
6599,3
6600,1
6601,3
6602,3
6603,1
6604,0
6605,5
6606,6
6607,1
6608,2
6609,8
6610,8
6611,9
6612,4
6613,0
6614,1
6615,6
6616,7
6617,7
6618,2
6619,0
6620,4
6621,5
6622,1
6623,8
6624,3
6625,1
6626,6
6627,7
6628,3
6629,0
6630,1
6631,2
6632,4
6633,3
6634,2
6635,8
6636,5
6637,3
6638,8
6639,6
6640,4
6641,4
6642,3
6643,0
6644,4
6645,1
6646,1
6647,6
6648,4
6649,4
6650,1
6651,6
6652,0
6653,5
6654,4
6655,9
6656,1
6657,8
6658,3
6659,5
6660,2
6661,0
6662,1
6663,6
6664,0
6665,6
6666,1
6667,2
6668,3
6669,4
6670,1
6671,3
6672,0
6673,1
6674,9
6675,2
6676,4
6677,6
6678,3
6679,1
6680,4
6681,7
6682,2
6683,7
6684,2
6685,1
6686,4
6687,6
6688,3
6689,0
6690,4
6691,8
6692,3
6693,0
6694,3
6695,2
6696,6
6697,8
6698,5
6699,8
6700,8
6701,9
6702,3
6703,5
6704,1
6705,0
6706,4
6707,1
6708,4
6709,2
6710,7
6711,6
6712,7
6713,1
6714,3
6715,4
6716,4
6717,3
6718,2
6719,9
6720,4
6721,5
6722,6
6723,9
6724,1
6725,7
6726,3
6727,8
6728,3
6729,2
6730,5
6731,0
6732,5
6733,7
6734,4
6735,7
6736,2
6737,9
6738,8
6739,5
6740,9
6741,0
6742,8
6743,3
6744,4
6745,9
6746,9
6747,6
6748,1
6749,1
6750,2
6751,8
6752,6
6753,0
6754,8
6755,7
6756,8
6757,5
6758,9
6759,8
6760,0
6761,9
6762,6
6763,7
6764,7
6765,6
6766,8
6767,3
6768,4
6769,1
6770,6
6771,2
6772,8
6773,2
6774,8
6775,4
6776,5
6777,6
6778,4
6779,3
6780,6
6781,2
6782,2
6783,1
6784,3
6785,4
6786,0
6787,3
6788,3
6789,4
6790,7
6791,6
6792,3
6793,2
6794,7
6795,9
6796,2
6797,8
6798,3
6799,5
6800,0
6801,4
6802,7
6803,2
6804,0
6805,7
6806,3
6807,5
6808,8
6809,7
6810,9
6811,7
6812,1
6813,0
6814,6
6815,5
6816,8
6817,2
6818,0
6819,2
6820,7
6821,7
6822,1
6823,0
6824,5
6825,4
6826,5
6827,3
6828,6
6829,6
6830,2
6831,7
6832,8
6833,7
6834,4
6835,9
6836,5
6837,4
6838,3
6839,2
6840,4
6841,4
6842,1
6843,3
6844,3
6845,6
6846,3
6847,3
6848,5
6849,4
6850,0
6851,0
6852,0
6853,3
6854,2
6855,0
6856,7
6857,7
6858,6
6859,3
6860,6
6861,2
6862,8
6863,0
6864,1
6865,4
6866,0
6867,7
6868,0
6869,5
6870,1
6871,5
6872,6
6873,7
6874,7
6875,0
6876,1
6877,3
6878,7
6879,0
6880,5
6881,0
6882,2
6883,2
6884,7
6885,3
6886,8
6887,5
6888,6
6889,8
6890,9
6891,4
6892,0
6893,3
6894,3
6895,2
6896,7
6897,7
6898,7
6899,5
6900,2
6901,5
6902,3
6903,1
6904,1
6905,1
6906,6
6907,8
6908,4
6909,8
6910,7
6911,8
6912,7
6913,4
6914,2
6915,7
6916,8
6917,1
6918,2
6919,6
6920,3
6921,8
6922,2
6923,2
6924,9
6925,4
6926,1
6927,8
6928,6
6929,4
6930,7
6931,3
6932,3
6933,1
6934,9
6935,5
6936,9
6937,7
6938,4
6939,7
6940,7
6941,3
6942,1
6943,5
6944,4
6945,7
6946,6
6947,0
6948,7
6949,5
6950,4
6951,1
6952,5
6953,8
6954,2
6955,2
6956,9
6957,0
6958,9
6959,1
6960,1
6961,2
6962,2
6963,1
6964,1
6965,4
6966,2
6967,2
6968,9
6969,3
6970,3
6971,0
6972,2
6973,0
6974,7
6975,0
6976,9
6977,0
6978,9
6979,1
6980,5
6981,0
6982,7
6983,6
6984,5
6985,9
6986,9
6987,1
6988,6
6989,3
6990,9
6991,8
6992,4
6993,4
6994,3
6995,7
6996,1
6997,7
6998,1
6999,8
7000,7
7001,3
7002,6
7003,1
7004,6
7005,5
7006,7
7007,4
7008,0
7009,6
7010,8
7011,3
7012,0
7013,4
7014,2
7015,4
7016,7
7017,8
7018,0
7019,9
7020,2
7021,1
7022,7
7023,9
7024,4
7025,6
7026,3
7027,3
7028,6
7029,6
7030,3
7031,7
7032,2
7033,8
7034,5
7035,7
7036,6
7037,4
7038,1
7039,4
7040,4
7041,4
7042,6
7043,6
7044,3
7045,2
7046,8
7047,6
7048,6
7049,2
7050,3
7051,0
7052,7
7053,4
7054,3
7055,2
7056,3
7057,8
7058,9
7059,1
7060,3
7061,8
7062,0
7063,4
7064,6
7065,9
7066,0
7067,3
7068,2
7069,6
7070,7
7071,6
7072,0
7073,3
7074,0
7075,7
7076,8
7077,0
7078,8
7079,3
7080,9
7081,2
7082,3
7083,6
7084,8
7085,4
7086,6
7087,4
7088,6
7089,8
7090,6
7091,7
7092,7
7093,4
7094,7
7095,5
7096,1
7097,6
7098,7
7099,1
7100,9
7101,3
7102,4
7103,8
7104,3
7105,5
7106,7
7107,8
7108,6
7109,0
7110,0
7111,2
7112,4
7113,1
7114,1
7115,5
7116,0
7117,9
7118,0
7119,5
7120,9
7121,2
7122,8
7123,1
7124,7
7125,8
7126,4
7127,0
7128,8
7129,3
7130,7
7131,7
7132,0
7133,4
7134,0
7135,1
7136,2
7137,7
7138,2
7139,1
7140,4
7141,8
7142,3
7143,8
7144,0
7145,7
7146,1
7147,9
7148,0
7149,3
7150,3
7151,1
7152,5
7153,2
7154,9
7155,1
7156,9
7157,4
7158,3
7159,6
7160,6
7161,3
7162,2
7163,4
7164,4
7165,5
7166,1
7167,2
7168,6
7169,1
7170,6
7171,9
7172,5
7173,7
7174,6
7175,3
7176,7
7177,6
7178,8
7179,7
7180,3
7181,5
7182,8
7183,1
7184,8
7185,0
7186,3
7187,7
7188,2
7189,0
7190,5
7191,1
7192,9
7193,0
7194,7
7195,3
7196,8
7197,1
7198,8
7199,7
7200,7
7201,0
7202,2
7203,6
7204,9
7205,9
7206,5
7207,3
7208,8
7209,8
7210,3
7211,9
7212,3
7213,1
7214,1
7215,0
7216,1
7217,3
7218,1
7219,8
7220,8
7221,3
7222,4
7223,7
7224,1
7225,5
7226,0
7227,1
7228,3
7229,0
7230,1
7231,7
7232,4
7233,9
7234,4
7235,1
7236,0
7237,8
7238,6
7239,7
7240,7
7241,5
7242,9
7243,0
7244,9
7245,1
7246,0
7247,7
7248,3
7249,8
7250,6
7251,2
7252,7
7253,1
7254,0
7255,1
7256,2
7257,9
7258,1
7259,0
7260,7
7261,6
7262,8
7263,7
7264,1
7265,1
7266,4
7267,6
7268,4
7269,7
7270,7
7271,6
7272,4
7273,5
7274,7
7275,0
7276,7
7277,1
7278,4
7279,2
7280,0
7281,1
7282,5
7283,1
7284,5
7285,7
7286,6
7287,7
7288,2
7289,2
7290,5
7291,1
7292,2
7293,3
7294,3
7295,3
7296,7
7297,6
7298,9
7299,8
7300,7
7301,9
7302,1
7303,0
7304,6
7305,4
7306,7
7307,1
7308,6
7309,2
7310,1
7311,3
7312,1
7313,5
7314,4
7315,0
7316,0
7317,4
7318,2
7319,6
7320,3
7321,9
7322,8
7323,0
7324,5
7325,3
7326,0
7327,2
7328,8
7329,0
7330,4
7331,8
7332,6
7333,1
7334,8
7335,4
7336,8
7337,0
7338,3
7339,0
7340,1
7341,6
7342,0
7343,4
7344,8
7345,2
7346,6
7347,2
7348,5
7349,8
7350,9
7351,1
7352,1
7353,8
7354,8
7355,0
7356,7
7357,4
7358,7
7359,4
7360,6
7361,2
7362,2
7363,9
7364,1
7365,3
7366,2
7367,3
7368,1
7369,6
7370,1
7371,1
7372,6
7373,2
7374,2
7375,0
7376,2
7377,0
7378,3
7379,6
7380,6
7381,5
7382,9
7383,3
7384,0
7385,5
7386,0
7387,2
7388,7
7389,8
7390,7
7391,7
7392,5
7393,6
7394,6
7395,3
7396,0
7397,9
7398,9
7399,2
7400,2
7401,7
7402,8
7403,7
7404,6
7405,1
7406,5
7407,4
7408,5
7409,8
7410,2
7411,9
7412,7
7413,5
7414,1
7415,8
7416,1
7417,0
7418,7
7419,1
7420,7
7421,3
7422,7
7423,6
7424,6
7425,2
7426,3
7427,1
7428,8
7429,4
7430,4
7431,4
7432,6
7433,0
7434,3
7435,3
7436,7
7437,5
7438,4
7439,0
7440,0
7441,3
7442,1
7443,6
7444,7
7445,7
7446,0
7447,3
7448,2
7449,5
7450,4
7451,5
7452,2
7453,6
7454,0
7455,8
7456,2
7457,3
7458,8
7459,8
7460,7
7461,4
7462,6
7463,3
7464,4
7465,7
7466,2
7467,0
7468,2
7469,5
7470,7
7471,5
7472,4
7473,5
7474,4
7475,6
7476,4
7477,4
7478,5
7479,1
7480,2
7481,7
7482,3
7483,7
7484,5
7485,0
7486,9
7487,2
7488,4
7489,0
7490,4
7491,4
7492,8
7493,2
7494,0
7495,7
7496,3
7497,7
7498,0
7499,6
7500,0
7501,5
7502,2
7503,8
7504,2
7505,1
7506,4
7507,4
7508,3
7509,8
7510,1
7511,4
7512,5
7513,1
7514,9
7515,9
7516,7
7517,8
7518,7
7519,3
7520,6
7521,9
7522,0
7523,0
7524,6
7525,4
7526,9
7527,6
7528,7
7529,0
7530,0
7531,3
7532,3
7533,9
7534,1
7535,3
7536,1
7537,1
7538,9
7539,9
7540,7
7541,4
7542,0
7543,7
7544,7
7545,2
7546,1
7547,2
7548,6
7549,6
7550,8
7551,8
7552,9
7553,7
7554,2
7555,8
7556,3
7557,2
7558,4
7559,0
7560,3
7561,3
7562,0
7563,2
7564,2
7565,1
7566,0
7567,6
7568,7
7569,2
7570,0
7571,1
7572,7
7573,6
7574,7
7575,9
7576,7
7577,5
7578,6
7579,9
7580,7
7581,9
7582,6
7583,5
7584,2
7585,1
7586,8
7587,2
7588,8
7589,7
7590,8
7591,7
7592,6
7593,7
7594,6
7595,1
7596,1
7597,1
7598,6
7599,1
7600,1
7601,9
7602,7
7603,6
7604,3
7605,7
7606,5
7607,3
7608,4
7609,8
7610,1
7611,6
7612,7
7613,8
7614,7
7615,9
7616,0
7617,2
7618,8
7619,3
7620,9
7621,0
7622,7
7623,2
7624,7
7625,7
7626,3
7627,6
7628,1
7629,7
7630,5
7631,1
7632,7
7633,4
7634,2
7635,7
7636,1
7637,6
7638,4
7639,0
7640,9
7641,2
7642,3
7643,6
7644,8
7645,7
7646,5
7647,2
7648,6
7649,2
7650,8
7651,9
7652,2
7653,6
7654,8
7655,7
7656,5
7657,6
7658,7
7659,6
7660,6
7661,4
7662,5
7663,3
7664,0
7665,1
7666,0
7667,0
7668,4
7669,4
7670,4
7671,9
7672,7
7673,6
7674,6
7675,5
7676,4
7677,6
7678,2
7679,7
7680,3
7681,6
7682,0
7683,1
7684,4
7685,6
7686,4
7687,0
7688,2
7689,4
7690,2
7691,6
7692,3
7693,3
7694,2
7695,6
7696,7
7697,5
7698,0
7699,3
7700,8
7701,7
7702,1
7703,7
7704,1
7705,9
7706,7
7707,1
7708,6
7709,5
7710,0
7711,0
7712,4
7713,8
7714,3
7715,7
7716,2
7717,8
7718,6
7719,1
7720,8
7721,7
7722,1
7723,8
7724,7
7725,8
7726,7
7727,4
7728,4
7729,2
7730,4
7731,0
7732,9
7733,6
7734,8
7735,4
7736,0
7737,2
7738,5
7739,7
7740,3
7741,1
7742,2
7743,1
7744,3
7745,4
7746,8
7747,8
7748,3
7749,1
7750,6
7751,8
7752,0
7753,5
7754,3
7755,5
7756,6
7757,8
7758,6
7759,4
7760,7
7761,6
7762,4
7763,4
7764,9
7765,6
7766,7
7767,8
7768,9
7769,6
7770,4
7771,4
7772,3
7773,9
7774,1
7775,8
7776,2
7777,4
7778,5
7779,2
7780,2
7781,6
7782,0
7783,4
7784,3
7785,2
7786,1
7787,1
7788,0
7789,7
7790,4
7791,0
7792,3
7793,0
7794,6
7795,2
7796,2
7797,8
7798,1
7799,6
7800,8
7801,6
7802,0
7803,6
7804,4
7805,0
7806,4
7807,6
7808,4
7809,4
7810,0
7811,6
7812,3
7813,2
7814,3
7815,3
7816,6
7817,5
7818,7
7819,8
7820,3
7821,9
7822,0
7823,5
7824,5
7825,8
7826,4
7827,0
7828,2
7829,0
7830,5
7831,0
7832,9
7833,6
7834,4
7835,6
7836,8
7837,6
7838,5
7839,8
7840,0
7841,4
7842,2
7843,0
7844,6
7845,0
7846,2
7847,1
7848,5
7849,3
7850,7
7851,3
7852,3
7853,5
7854,6
7855,1
7856,2
7857,3
7858,1
7859,4
7860,0
7861,0
7862,3
7863,3
7864,5
7865,0
7866,0
7867,9
7868,9
7869,7
7870,6
7871,6
7872,1
7873,9
7874,9
7875,6
7876,0
7877,6
7878,6
7879,2
7880,2
7881,2
7882,2
7883,6
7884,8
7885,6
7886,3
7887,3
7888,2
7889,1
7890,0
7891,1
7892,1
7893,1
7894,7
7895,7
7896,9
7897,1
7898,7
7899,8
7900,6
7901,8
7902,4
7903,3
7904,8
7905,1
7906,2
7907,3
7908,8
7909,2
7910,7
7911,2
7912,2
7913,7
7914,5
7915,7
7916,6
7917,7
7918,4
7919,2
7920,4
7921,5
7922,2
7923,7
7924,8
7925,9
7926,8
7927,4
7928,7
7929,3
7930,1
7931,0
7932,2
7933,5
7934,9
7935,4
7936,1
7937,7
7938,2
7939,4
7940,5
7941,4
7942,0
7943,9
7944,5
7945,8
7946,6
7947,7
7948,2
7949,0
7950,1
7951,5
7952,7
7953,5
7954,5
7955,8
7956,3
7957,8
7958,5
7959,8
7960,2
7961,7
7962,6
7963,7
7964,4
7965,6
7966,0
7967,4
7968,1
7969,8
7970,0
7971,2
7972,2
7973,1
7974,6
7975,4
7976,1
7977,1
7978,9
7979,2
7980,1
7981,2
7982,2
7983,0
7984,6
7985,2
7986,4
7987,6
7988,5
7989,4
7990,6
7991,9
7992,6
7993,0
7994,7
7995,3
7996,7
7997,4
7998,2
7999,8
8000,3
8001,0
8002,6
8003,6
8004,1
8005,2
8006,0
8007,4
8008,3
8009,3
8010,4
8011,0
8012,2
8013,0
8014,8
8015,1
8016,5
8017,4
8018,7
8019,5
8020,3
8021,8
8022,2
8023,2
8024,7
8025,1
8026,3
8027,7
8028,9
8029,0
8030,6
8031,4
8032,3
8033,8
8034,8
8035,5
8036,0
8037,3
8038,7
8039,9
8040,5
8041,9
8042,3
8043,5
8044,5
8045,8
8046,4
8047,0
8048,5
8049,2
8050,0
8051,2
8052,5
8053,9
8054,3
8055,9
8056,1
8057,3
8058,8
8059,3
8060,1
8061,0
8062,7
8063,0
8064,0
8065,7
8066,2
8067,6
8068,0
8069,4
8070,6
8071,7
8072,1
8073,1
8074,1
8075,4
8076,0
8077,2
8078,7
8079,2
8080,2
8081,8
8082,3
8083,5
8084,2
8085,2
8086,7
8087,7
8088,1
8089,3
8090,2
8091,0
8092,3
8093,4
8094,3
8095,6
8096,1
8097,6
8098,1
8099,6
8100,5
8101,2
8102,8
8103,3
8104,0
8105,5
8106,1
8107,6
8108,1
8109,8
8110,1
8111,8
8112,4
8113,1
8114,1
8115,2
8116,7
8117,8
8118,3
8119,0
8120,8
8121,5
8122,7
8123,4
8124,9
8125,9
8126,9
8127,6
8128,1
8129,2
8130,9
8131,6
8132,3
8133,0
8134,0
8135,1
8136,4
8137,2
8138,1
8139,0
8140,4
8141,0
8142,6
8143,1
8144,3
8145,9
8146,8
8147,1
8148,1
8149,7
8150,7
8151,2
8152,6
8153,0
8154,2
8155,3
8156,6
8157,1
8158,5
8159,9
8160,4
8161,6
8162,6
8163,1
8164,4
8165,3
8166,6
8167,4
8168,6
8169,5
8170,8
8171,4
8172,1
8173,0
8174,9
8175,8
8176,8
8177,0
8178,0
8179,4
8180,0
8181,2
8182,5
8183,0
8184,0
8185,1
8186,7
8187,3
8188,5
8189,0
8190,3
8191,6
8192,3
8193,0
8194,6
8195,7
8196,7
8197,8
8198,1
8199,7
8200,5
8201,1
8202,7
8203,3
8204,2
8205,1
8206,7
8207,1
8208,7
8209,2
8210,3
8211,7
8212,2
8213,6
8214,1
8215,1
8216,4
8217,4
8218,7
8219,0
8220,3
8221,7
8222,0
8223,7
8224,1
8225,5
8226,2
8227,2
8228,4
8229,4
8230,1
8231,3
8232,2
8233,0
8234,1
8235,1
8236,0
8237,3
8238,3
8239,8
8240,0
8241,3
8242,0
8243,0
8244,2
8245,9
8246,0
8247,1
8248,9
8249,2
8250,1
8251,0
8252,6
8253,4
8254,4
8255,8
8256,6
8257,8
8258,7
8259,3
8260,1
8261,4
8262,0
8263,8
8264,7
8265,5
8266,7
8267,1
8268,1
8269,6
8270,4
8271,8
8272,2
8273,0
8274,1
8275,2
8276,2
8277,3
8278,7
8279,9
8280,2
8281,3
8282,6
8283,7
8284,4
8285,1
8286,0
8287,6
8288,8
8289,1
8290,0
8291,8
8292,6
8293,3
8294,6
8295,7
8296,0
8297,4
8298,6
8299,6
8300,4
8301,7
8302,7
8303,9
8304,8
8305,4
8306,1
8307,6
8308,3
8309,0
8310,9
8311,3
8312,5
8313,5
8314,0
8315,7
8316,4
8317,3
8318,0
8319,2
8320,8
8321,5
8322,0
8323,7
8324,5
8325,2
8326,4
8327,7
8328,7
8329,1
8330,6
8331,0
8332,5
8333,3
8334,9
8335,4
8336,5
8337,7
8338,0
8339,8
8340,0
8341,8
8342,9
8343,3
8344,4
8345,7
8346,9
8347,0
8348,7
8349,5
8350,7
8351,5
8352,9
8353,6
8354,3
8355,7
8356,4
8357,2
8358,2
8359,7
8360,8
8361,1
8362,4
8363,4
8364,3
8365,0
8366,8
8367,5
8368,6
8369,6
8370,4
8371,9
8372,7
8373,2
8374,1
8375,9
8376,3
8377,2
8378,2
8379,4
8380,1
8381,0
8382,0
8383,2
8384,8
8385,8
8386,8
8387,8
8388,2
8389,7
8390,3
8391,7
8392,7
8393,7
8394,8
8395,3
8396,2
8397,6
8398,1
8399,3
8400,2
8401,5
8402,2
8403,1
8404,2
8405,5
8406,6
8407,7
8408,7
8409,5
8410,5
8411,3
8412,6
8413,1
8414,6
8415,9
8416,8
8417,7
8418,8
8419,8
8420,9
8421,2
8422,4
8423,6
8424,8
8425,5
8426,5
8427,7
8428,3
8429,3
8430,9
8431,3
8432,7
8433,8
8434,1
8435,0
8436,5
8437,3
8438,6
8439,1
8440,2
8441,9
8442,4
8443,9
8444,6
8445,1
8446,3
8447,7
8448,6
8449,5
8450,2
8451,3
8452,7
8453,1
8454,4
8455,7
8456,9
8457,6
8458,2
8459,9
8460,2
8461,0
8462,5
8463,4
8464,7
8465,7
8466,4
8467,2
8468,7
8469,2
8470,9
8471,3
8472,4
8473,6
8474,1
8475,3
8476,7
8477,1
8478,4
8479,0
8480,2
8481,4
8482,4
8483,7
8484,6
8485,3
8486,0
8487,3
8488,4
8489,0
8490,8
8491,1
8492,8
8493,9
8494,0
8495,7
8496,2
8497,3
8498,9
8499,7
8500,7
8501,1
8502,7
8503,3
8504,5
8505,0
8506,2
8507,4
8508,2
8509,0
8510,6
8511,7
8512,2
8513,1
8514,0
8515,6
8516,0
8517,2
8518,8
8519,0
8520,2
8521,3
8522,3
8523,3
8524,7
8525,0
8526,3
8527,6
8528,2
8529,2
8530,0
8531,0
8532,3
8533,7
8534,1
8535,1
8536,8
8537,2
8538,4
8539,4
8540,0
8541,2
8542,2
8543,6
8544,0
8545,6
8546,1
8547,8
8548,5
8549,9
8550,2
8551,6
8552,5
8553,2
8554,1
8555,9
8556,9
8557,2
8558,5
8559,9
8560,5
8561,6
8562,7
8563,3
8564,7
8565,3
8566,2
8567,5
8568,7
8569,4
8570,4
8571,6
8572,0
8573,9
8574,9
8575,4
8576,6
8577,8
8578,6
8579,4
8580,2
8581,0
8582,9
8583,3
8584,0
8585,0
8586,1
8587,0
8588,7
8589,7
8590,5
8591,9
8592,8
